platform	target	subtarget	device	name	soc	edition	channel	max_feature
mtk	ramips	mt7620	zbtlink_zbt-we826-e	Zbtlink ZBT-WE826-E	mt7620a	open	edge	core
mtk	ramips	mt7620	zbtlink_zbt-we826-e	Zbtlink ZBT-WE826-E	mt7620a	open	lts	core
mtk	ramips	mt7620	zbtlink_zbt-wr8305rt	Zbtlink ZBT-WR8305RT	mt7620n	open	edge	core
mtk	ramips	mt7620	zbtlink_zbt-wr8305rt	Zbtlink ZBT-WR8305RT	mt7620n	open	lts	core
mtk	ramips	mt7620	zte_q7	ZTE Q7	mt7620a	open	edge	core
mtk	ramips	mt7620	zte_q7	ZTE Q7	mt7620a	open	lts	core
mtk	ramips	mt7620	zyxel_keenetic-lite-iii-a	Zyxel Keenetic Lite III A	mt7620n	open	edge	core
mtk	ramips	mt7620	zyxel_keenetic-lite-iii-a	Zyxel Keenetic Lite III A	mt7620n	open	lts	core
mtk	ramips	mt7620	zyxel_keenetic-omni	Zyxel Keenetic Omni	mt7620n	open	edge	core
mtk	ramips	mt7620	zyxel_keenetic-omni	Zyxel Keenetic Omni	mt7620n	open	lts	core
mtk	ramips	mt7620	zyxel_keenetic-omni-ii	Zyxel Keenetic Omni II	mt7620n	open	edge	core
mtk	ramips	mt7620	zyxel_keenetic-omni-ii	Zyxel Keenetic Omni II	mt7620n	open	lts	core
mtk	ramips	mt7620	zyxel_keenetic-viva	Zyxel Keenetic Viva	mt7620a	open	edge	core
mtk	ramips	mt7620	zyxel_keenetic-viva	Zyxel Keenetic Viva	mt7620a	open	lts	core
mtk	ramips	mt7621	adslr_g7	ADSLR G7	mt7621	open	edge	core
mtk	ramips	mt7621	adslr_g7	ADSLR G7	mt7621	open	lts	core
mtk	ramips	mt7621	afoundry_ew1200	AFOUNDRY EW1200	mt7621	open	edge	core
mtk	ramips	mt7621	afoundry_ew1200	AFOUNDRY EW1200	mt7621	open	lts	core
mtk	ramips	mt7621	alfa-network_ax1800rm	ALFA Network AX1800RM	mt7621	open	edge	core
mtk	ramips	mt7621	alfa-network_ax1800rm	ALFA Network AX1800RM	mt7621	open	lts	core
mtk	ramips	mt7621	alfa-network_quad-e4g	ALFA Network Quad-E4G	mt7621	open	edge	core
mtk	ramips	mt7621	alfa-network_quad-e4g	ALFA Network Quad-E4G	mt7621	open	lts	core
mtk	ramips	mt7621	ampedwireless_ally-00x19k	Amped Wireless ALLY-00X19K	mt7621	open	edge	core
mtk	ramips	mt7621	ampedwireless_ally-00x19k	Amped Wireless ALLY-00X19K	mt7621	open	lts	core
mtk	ramips	mt7621	ampedwireless_ally-r1900k	Amped Wireless ALLY-R1900K	mt7621	open	edge	core
mtk	ramips	mt7621	ampedwireless_ally-r1900k	Amped Wireless ALLY-R1900K	mt7621	open	lts	core
mtk	ramips	mt7621	arcadyan_we410443	Arcadyan WE410443	mt7621	open	edge	core
mtk	ramips	mt7621	arcadyan_we410443	Arcadyan WE410443	mt7621	open	lts	core
mtk	ramips	mt7621	arcadyan_we420223-99	Arcadyan WE420223-99	mt7621	open	edge	core
mtk	ramips	mt7621	arcadyan_we420223-99	Arcadyan WE420223-99	mt7621	open	lts	core
mtk	ramips	mt7621	asiarf_ap7621-001	AsiaRF AP7621-001	mt7621	open	edge	core
mtk	ramips	mt7621	asiarf_ap7621-001	AsiaRF AP7621-001	mt7621	open	lts	core
mtk	ramips	mt7621	asiarf_ap7621-004-v3	AsiaRF AP7621-004 v3	mt7621	open	edge	core
mtk	ramips	mt7621	asiarf_ap7621-004-v3	AsiaRF AP7621-004 v3	mt7621	open	lts	core
mtk	ramips	mt7621	asiarf_ap7621-nv1	AsiaRF AP7621-NV1	mt7621	open	edge	core
mtk	ramips	mt7621	asiarf_ap7621-nv1	AsiaRF AP7621-NV1	mt7621	open	lts	core
mtk	ramips	mt7621	asus_4g-ax56	ASUS 4G-AX56	mt7621	open	edge	core
mtk	ramips	mt7621	asus_4g-ax56	ASUS 4G-AX56	mt7621	open	lts	core
mtk	ramips	mt7621	asus_rp-ac56	ASUS RP-AC56	mt7621	open	edge	core
mtk	ramips	mt7621	asus_rp-ac56	ASUS RP-AC56	mt7621	open	lts	core
mtk	ramips	mt7621	asus_rp-ac87	ASUS RP-AC87	mt7621	open	edge	core
mtk	ramips	mt7621	asus_rp-ac87	ASUS RP-AC87	mt7621	open	lts	core
mtk	ramips	mt7621	asus_rt-ac57u-v1	ASUS RT-AC57U v1	mt7621	open	edge	core
mtk	ramips	mt7621	asus_rt-ac57u-v1	ASUS RT-AC57U v1	mt7621	open	lts	core
mtk	ramips	mt7621	asus_rt-ac65p	ASUS RT-AC65P	mt7621	open	edge	core
mtk	ramips	mt7621	asus_rt-ac65p	ASUS RT-AC65P	mt7621	open	lts	core
mtk	ramips	mt7621	asus_rt-ac85p	ASUS RT-AC85P	mt7621	open	edge	core
mtk	ramips	mt7621	asus_rt-ac85p	ASUS RT-AC85P	mt7621	open	lts	core
mtk	ramips	mt7621	asus_rt-ac85u	ASUS RT-AC85U	mt7621	open	edge	core
mtk	ramips	mt7621	asus_rt-ax53u	ASUS RT-AX53U	mt7621	open	edge	core
mtk	ramips	mt7621	asus_rt-ax53u	ASUS RT-AX53U	mt7621	open	lts	core
mtk	ramips	mt7621	asus_rt-ax54	ASUS RT-AX54	mt7621	open	edge	core
mtk	ramips	mt7621	asus_rt-ax54	ASUS RT-AX54	mt7621	open	lts	core
mtk	ramips	mt7621	asus_rt-n56u-b1	ASUS RT-N56U B1	mt7621	open	edge	core
mtk	ramips	mt7621	asus_rt-n56u-b1	ASUS RT-N56U B1	mt7621	open	lts	core
mtk	ramips	mt7621	beeline_smartbox-flash	Beeline SmartBox Flash	mt7621	open	edge	core
mtk	ramips	mt7621	beeline_smartbox-flash	Beeline SmartBox Flash	mt7621	open	lts	core
mtk	ramips	mt7621	beeline_smartbox-giga	Beeline SmartBox GIGA	mt7621	open	edge	core
mtk	ramips	mt7621	beeline_smartbox-giga	Beeline SmartBox GIGA	mt7621	open	lts	core
mtk	ramips	mt7621	beeline_smartbox-pro	Beeline SmartBox PRO	mt7621	open	edge	core
mtk	ramips	mt7621	beeline_smartbox-pro	Beeline SmartBox PRO	mt7621	open	lts	core
mtk	ramips	mt7621	beeline_smartbox-turbo	Beeline SmartBox TURBO	mt7621	open	edge	core
mtk	ramips	mt7621	beeline_smartbox-turbo	Beeline SmartBox TURBO	mt7621	open	lts	core
mtk	ramips	mt7621	beeline_smartbox-turbo-plus	Beeline SmartBox TURBO+	mt7621	open	edge	core
mtk	ramips	mt7621	beeline_smartbox-turbo-plus	Beeline SmartBox TURBO+	mt7621	open	lts	core
mtk	ramips	mt7621	belkin_rt1800	Belkin RT1800	mt7621	open	edge	core
mtk	ramips	mt7621	belkin_rt1800	Belkin RT1800	mt7621	open	lts	core
mtk	ramips	mt7621	bolt_arion	BOLT Arion	mt7621	open	edge	core
mtk	ramips	mt7621	bolt_arion	BOLT Arion	mt7621	open	lts	core
mtk	ramips	mt7621	buffalo_wsr-1166dhp	Buffalo WSR-1166DHP	mt7621	open	edge	core
mtk	ramips	mt7621	buffalo_wsr-1166dhp	Buffalo WSR-1166DHP	mt7621	open	lts	core
mtk	ramips	mt7621	buffalo_wsr-2533dhpl	Buffalo WSR-2533DHPL	mt7621	open	edge	core
mtk	ramips	mt7621	buffalo_wsr-2533dhpl	Buffalo WSR-2533DHPL	mt7621	open	lts	core
mtk	ramips	mt7621	buffalo_wsr-2533dhpl2	Buffalo WSR-2533DHPL2	mt7621	open	edge	core
mtk	ramips	mt7621	buffalo_wsr-2533dhpl2	Buffalo WSR-2533DHPL2	mt7621	open	lts	core
mtk	ramips	mt7621	buffalo_wsr-2533dhpls	Buffalo WSR-2533DHPLS	mt7621	open	edge	core
mtk	ramips	mt7621	buffalo_wsr-2533dhpls	Buffalo WSR-2533DHPLS	mt7621	open	lts	core
mtk	ramips	mt7621	buffalo_wsr-600dhp	Buffalo WSR-600DHP	mt7621	open	edge	core
mtk	ramips	mt7621	buffalo_wsr-600dhp	Buffalo WSR-600DHP	mt7621	open	lts	core
mtk	ramips	mt7621	c-life_xg1	C-Life XG1	mt7621	open	edge	core
mtk	ramips	mt7621	c-life_xg1	C-Life XG1	mt7621	open	lts	core
mtk	ramips	mt7621	comfast_cf-e390ax	COMFAST CF-E390AX	mt7621	open	edge	core
mtk	ramips	mt7621	comfast_cf-e390ax	COMFAST CF-E390AX	mt7621	open	lts	core
mtk	ramips	mt7621	comfast_cf-ew72-v2	COMFAST CF-EW72 V2	mt7621	open	edge	core
mtk	ramips	mt7621	comfast_cf-ew72-v2	COMFAST CF-EW72 V2	mt7621	open	lts	core
mtk	ramips	mt7621	confiabits_mt7621-v1	Confiabits MT7621 v1	mt7621	open	edge	core
mtk	ramips	mt7621	confiabits_mt7621-v1	Confiabits MT7621 v1	mt7621	open	lts	core
mtk	ramips	mt7621	cudy_ap1300-outdoor-v1	Cudy AP1300 Outdoor v1	mt7621	open	edge	core
mtk	ramips	mt7621	cudy_ap1300-outdoor-v1	Cudy AP1300 Outdoor v1	mt7621	open	lts	core
mtk	ramips	mt7621	cudy_c200p	Cudy C200P	mt7621	open	edge	core
mtk	ramips	mt7621	cudy_c200p	Cudy C200P	mt7621	open	lts	core
mtk	ramips	mt7621	cudy_m1300-v2	Cudy M1300 v2	mt7621	open	edge	core
mtk	ramips	mt7621	cudy_m1300-v2	Cudy M1300 v2	mt7621	open	lts	core
mtk	ramips	mt7621	cudy_m1800	Cudy M1800	mt7621	open	edge	core
mtk	ramips	mt7621	cudy_m1800	Cudy M1800	mt7621	open	lts	core
mtk	ramips	mt7621	cudy_r700	Cudy R700	mt7621	open	edge	core
mtk	ramips	mt7621	cudy_r700	Cudy R700	mt7621	open	lts	core
mtk	ramips	mt7621	cudy_wr1300-v1	Cudy WR1300 v1	mt7621	open	edge	core
mtk	ramips	mt7621	cudy_wr1300-v1	Cudy WR1300 v1	mt7621	open	lts	core
mtk	ramips	mt7621	cudy_wr1300-v2	Cudy WR1300 v2	mt7621	open	edge	core
mtk	ramips	mt7621	cudy_wr1300-v2	Cudy WR1300 v2	mt7621	open	lts	core
mtk	ramips	mt7621	cudy_wr1300-v3	Cudy WR1300 v3	mt7621	open	edge	core
mtk	ramips	mt7621	cudy_wr1300-v3	Cudy WR1300 v3	mt7621	open	lts	core
mtk	ramips	mt7621	cudy_wr2100	Cudy WR2100	mt7621	open	edge	core
mtk	ramips	mt7621	cudy_wr2100	Cudy WR2100	mt7621	open	lts	core
mtk	ramips	mt7621	cudy_x6-v1	Cudy X6 v1	mt7621	open	edge	core
mtk	ramips	mt7621	cudy_x6-v1	Cudy X6 v1	mt7621	open	lts	core
mtk	ramips	mt7621	cudy_x6-v2	Cudy X6 v2	mt7621	open	edge	core
mtk	ramips	mt7621	cudy_x6-v2	Cudy X6 v2	mt7621	open	lts	core
mtk	ramips	mt7621	d-team_newifi-d2	D-Team Newifi D2	mt7621	open	edge	core
mtk	ramips	mt7621	d-team_newifi-d2	D-Team Newifi D2	mt7621	open	lts	core
mtk	ramips	mt7621	d-team_pbr-m1	PandoraBox PBR-M1	mt7621	open	edge	core
mtk	ramips	mt7621	d-team_pbr-m1	PandoraBox PBR-M1	mt7621	open	lts	core
mtk	ramips	mt7621	dlink_covr-x1860-a1	D-Link COVR-X1860 A1	mt7621	open	edge	core
mtk	ramips	mt7621	dlink_covr-x1860-a1	D-Link COVR-X1860 A1	mt7621	open	lts	core
mtk	ramips	mt7621	dlink_dap-1620-b1	D-Link DAP-1620 B1	mt7621	open	edge	core
mtk	ramips	mt7621	dlink_dap-1620-b1	D-Link DAP-1620 B1	mt7621	open	lts	core
mtk	ramips	mt7621	dlink_dap-x1860-a1	D-Link DAP-X1860 A1	mt7621	open	edge	core
mtk	ramips	mt7621	dlink_dap-x1860-a1	D-Link DAP-X1860 A1	mt7621	open	lts	core
mtk	ramips	mt7621	dlink_dir-1360-a1	D-Link DIR-1360 A1	mt7621	open	edge	core
mtk	ramips	mt7621	dlink_dir-1360-a1	D-Link DIR-1360 A1	mt7621	open	lts	core
mtk	ramips	mt7621	dlink_dir-1935-a1	D-Link DIR-1935 A1	mt7621	open	edge	core
mtk	ramips	mt7621	dlink_dir-1935-a1	D-Link DIR-1935 A1	mt7621	open	lts	core
mtk	ramips	mt7621	dlink_dir-1960-a1	D-Link DIR-1960 A1	mt7621	open	edge	core
mtk	ramips	mt7621	dlink_dir-1960-a1	D-Link DIR-1960 A1	mt7621	open	lts	core
mtk	ramips	mt7621	dlink_dir-2055-a1	D-Link DIR-2055 A1	mt7621	open	edge	core
mtk	ramips	mt7621	dlink_dir-2055-a1	D-Link DIR-2055 A1	mt7621	open	lts	core
mtk	ramips	mt7621	dlink_dir-2150-a1	D-Link DIR-2150 A1	mt7621	open	edge	core
mtk	ramips	mt7621	dlink_dir-2150-a1	D-Link DIR-2150 A1	mt7621	open	lts	core
mtk	ramips	mt7621	dlink_dir-2150-r1	D-Link DIR-2150 R1	mt7621	open	edge	core
mtk	ramips	mt7621	dlink_dir-2150-r1	D-Link DIR-2150 R1	mt7621	open	lts	core
mtk	ramips	mt7621	dlink_dir-2640-a1	D-Link DIR-2640 A1	mt7621	open	edge	core
mtk	ramips	mt7621	dlink_dir-2640-a1	D-Link DIR-2640 A1	mt7621	open	lts	core
mtk	ramips	mt7621	dlink_dir-2660-a1	D-Link DIR-2660 A1	mt7621	open	edge	core
mtk	ramips	mt7621	dlink_dir-2660-a1	D-Link DIR-2660 A1	mt7621	open	lts	core
mtk	ramips	mt7621	dlink_dir-3040-a1	D-Link DIR-3040 A1	mt7621	open	edge	core
mtk	ramips	mt7621	dlink_dir-3040-a1	D-Link DIR-3040 A1	mt7621	open	lts	core
mtk	ramips	mt7621	dlink_dir-3060-a1	D-Link DIR-3060 A1	mt7621	open	edge	core
mtk	ramips	mt7621	dlink_dir-3060-a1	D-Link DIR-3060 A1	mt7621	open	lts	core
mtk	ramips	mt7621	dlink_dir-853-a1	D-Link DIR-853 A1	mt7621	open	edge	core
mtk	ramips	mt7621	dlink_dir-853-a1	D-Link DIR-853 A1	mt7621	open	lts	core
mtk	ramips	mt7621	dlink_dir-853-a3	D-Link DIR-853 A3	mt7621	open	edge	core
mtk	ramips	mt7621	dlink_dir-853-a3	D-Link DIR-853 A3	mt7621	open	lts	core
mtk	ramips	mt7621	dlink_dir-853-r1	D-Link DIR-853 R1	mt7621	open	edge	core
mtk	ramips	mt7621	dlink_dir-853-r1	D-Link DIR-853 R1	mt7621	open	lts	core
mtk	ramips	mt7621	dlink_dir-860l-b1	D-Link DIR-860L B1	mt7621	open	edge	core
mtk	ramips	mt7621	dlink_dir-860l-b1	D-Link DIR-860L B1	mt7621	open	lts	core
mtk	ramips	mt7621	dlink_dir-867-a1	D-Link DIR-867 A1	mt7621	open	edge	core
mtk	ramips	mt7621	dlink_dir-867-a1	D-Link DIR-867 A1	mt7621	open	lts	core
mtk	ramips	mt7621	dlink_dir-878-a1	D-Link DIR-878 A1	mt7621	open	edge	core
mtk	ramips	mt7621	dlink_dir-878-a1	D-Link DIR-878 A1	mt7621	open	lts	core
mtk	ramips	mt7621	dlink_dir-878-r1	D-Link DIR-878 R1	mt7621	open	edge	core
mtk	ramips	mt7621	dlink_dir-878-r1	D-Link DIR-878 R1	mt7621	open	lts	core
mtk	ramips	mt7621	dlink_dir-882-a1	D-Link DIR-882 A1	mt7621	open	edge	core
mtk	ramips	mt7621	dlink_dir-882-a1	D-Link DIR-882 A1	mt7621	open	lts	core
mtk	ramips	mt7621	dlink_dir-882-r1	D-Link DIR-882 R1	mt7621	open	edge	core
mtk	ramips	mt7621	dlink_dir-882-r1	D-Link DIR-882 R1	mt7621	open	lts	core
mtk	ramips	mt7621	dlink_dir-x1860-b1	D-Link DIR-X1860 B1	mt7621	open	edge	core
mtk	ramips	mt7621	dlink_dir-x1860-b1	D-Link DIR-X1860 B1	mt7621	open	lts	core
mtk	ramips	mt7621	dlink_dra-1360-a1	D-Link DRA-1360 A1	mt7621	open	edge	core
mtk	ramips	mt7621	dlink_dra-1360-a1	D-Link DRA-1360 A1	mt7621	open	lts	core
mtk	ramips	mt7621	dna_valokuitu-plus-ex400	DNA Valokuitu Plus EX400	mt7621	open	edge	core
mtk	ramips	mt7621	dna_valokuitu-plus-ex400	DNA Valokuitu Plus EX400	mt7621	open	lts	core
mtk	ramips	mt7621	dual-q_h721	Dual-Q H721	mt7621	open	edge	core
mtk	ramips	mt7621	dual-q_h721	Dual-Q H721	mt7621	open	lts	core
mtk	ramips	mt7621	edimax_ra21s	Edimax RA21S	mt7621	open	edge	core
mtk	ramips	mt7621	edimax_ra21s	Edimax RA21S	mt7621	open	lts	core
mtk	ramips	mt7621	edimax_re23s	Edimax RE23S	mt7621	open	edge	core
mtk	ramips	mt7621	edimax_re23s	Edimax RE23S	mt7621	open	lts	core
mtk	ramips	mt7621	edimax_rg21s	Edimax Gemini AC2600 RG21S	mt7621	open	edge	core
mtk	ramips	mt7621	edimax_rg21s	Edimax Gemini AC2600 RG21S	mt7621	open	lts	core
mtk	ramips	mt7621	edup_ep-rt2960s	EDUP EP-RT2960S	mt7621	open	edge	core
mtk	ramips	mt7621	edup_ep-rt2960s	EDUP EP-RT2960S	mt7621	open	lts	core
mtk	ramips	mt7621	edup_ep-rt2983	EDUP EP-RT2983	mt7621	open	edge	core
mtk	ramips	mt7621	edup_ep-rt2983	EDUP EP-RT2983	mt7621	open	lts	core
mtk	ramips	mt7621	elecom_wmc-c2533gst	ELECOM WMC-C2533GST	mt7621	open	edge	core
mtk	ramips	mt7621	elecom_wmc-m1267gst2	ELECOM WMC-M1267GST2	mt7621	open	edge	core
mtk	ramips	mt7621	elecom_wmc-m1267gst2	ELECOM WMC-M1267GST2	mt7621	open	lts	core
mtk	ramips	mt7621	elecom_wmc-s1267gs2	ELECOM WMC-S1267GS2	mt7621	open	edge	core
mtk	ramips	mt7621	elecom_wmc-s1267gs2	ELECOM WMC-S1267GS2	mt7621	open	lts	core
mtk	ramips	mt7621	elecom_wmc-x1800gst	ELECOM WMC-X1800GST	mt7621	open	edge	core
mtk	ramips	mt7621	elecom_wmc-x1800gst	ELECOM WMC-X1800GST	mt7621	open	lts	core
mtk	ramips	mt7621	elecom_wrc-1167ghbk2-s	ELECOM WRC-1167GHBK2-S	mt7621	open	edge	core
mtk	ramips	mt7621	elecom_wrc-1167ghbk2-s	ELECOM WRC-1167GHBK2-S	mt7621	open	lts	core
mtk	ramips	mt7621	elecom_wrc-1167gs2-b	ELECOM WRC-1167GS2-B	mt7621	open	edge	core
mtk	ramips	mt7621	elecom_wrc-1167gs2-b	ELECOM WRC-1167GS2-B	mt7621	open	lts	core
mtk	ramips	mt7621	elecom_wrc-1167gst2	ELECOM WRC-1167GST2	mt7621	open	edge	core
mtk	ramips	mt7621	elecom_wrc-1167gst2	ELECOM WRC-1167GST2	mt7621	open	lts	core
mtk	ramips	mt7621	elecom_wrc-1750gs	ELECOM WRC-1750GS	mt7621	open	edge	core
mtk	ramips	mt7621	elecom_wrc-1750gs	ELECOM WRC-1750GS	mt7621	open	lts	core
mtk	ramips	mt7621	elecom_wrc-1750gst2	ELECOM WRC-1750GST2	mt7621	open	edge	core
mtk	ramips	mt7621	elecom_wrc-1750gst2	ELECOM WRC-1750GST2	mt7621	open	lts	core
mtk	ramips	mt7621	elecom_wrc-1750gsv	ELECOM WRC-1750GSV	mt7621	open	edge	core
mtk	ramips	mt7621	elecom_wrc-1750gsv	ELECOM WRC-1750GSV	mt7621	open	lts	core
mtk	ramips	mt7621	elecom_wrc-1900gst	ELECOM WRC-1900GST	mt7621	open	edge	core
mtk	ramips	mt7621	elecom_wrc-1900gst	ELECOM WRC-1900GST	mt7621	open	lts	core
mtk	ramips	mt7621	elecom_wrc-2533ghbk-i	ELECOM WRC-2533GHBK-I	mt7621	open	edge	core
mtk	ramips	mt7621	elecom_wrc-2533ghbk-i	ELECOM WRC-2533GHBK-I	mt7621	open	lts	core
mtk	ramips	mt7621	elecom_wrc-2533ghbk2-t	ELECOM WRC-2533GHBK2-T	mt7621	open	edge	core
mtk	ramips	mt7621	elecom_wrc-2533ghbk2-t	ELECOM WRC-2533GHBK2-T	mt7621	open	lts	core
mtk	ramips	mt7621	elecom_wrc-2533gs2	ELECOM WRC-2533GS2	mt7621	open	edge	core
mtk	ramips	mt7621	elecom_wrc-2533gs2	ELECOM WRC-2533GS2	mt7621	open	lts	core
mtk	ramips	mt7621	elecom_wrc-2533gst	ELECOM WRC-2533GST	mt7621	open	edge	core
mtk	ramips	mt7621	elecom_wrc-2533gst	ELECOM WRC-2533GST	mt7621	open	lts	core
mtk	ramips	mt7621	elecom_wrc-2533gst2	ELECOM WRC-2533GST2	mt7621	open	edge	core
mtk	ramips	mt7621	elecom_wrc-2533gst2	ELECOM WRC-2533GST2	mt7621	open	lts	core
mtk	ramips	mt7621	elecom_wrc-x1800gs	ELECOM WRC-X1800GS	mt7621	open	edge	core
mtk	ramips	mt7621	elecom_wrc-x1800gs	ELECOM WRC-X1800GS	mt7621	open	lts	core
mtk	ramips	mt7621	elecom_wsc-x1800gs	ELECOM WSC-X1800GS	mt7621	open	edge	core
mtk	ramips	mt7621	elecom_wsc-x1800gs	ELECOM WSC-X1800GS	mt7621	open	lts	core
mtk	ramips	mt7621	etisalat_s3	Etisalat S3	mt7621	open	edge	core
mtk	ramips	mt7621	etisalat_s3	Etisalat S3	mt7621	open	lts	core
mtk	ramips	mt7621	firefly_firewrt	Firefly FireWRT	mt7621	open	edge	core
mtk	ramips	mt7621	firefly_firewrt	Firefly FireWRT	mt7621	open	lts	core
mtk	ramips	mt7621	gehua_ghl-r-001	GeHua GHL-R-001	mt7621	open	edge	core
mtk	ramips	mt7621	gehua_ghl-r-001	GeHua GHL-R-001	mt7621	open	lts	core
mtk	ramips	mt7621	gemtek_wvrtm-127acn	Gemtek WVRTM-127ACN	mt7621	open	edge	core
mtk	ramips	mt7621	gemtek_wvrtm-127acn	Gemtek WVRTM-127ACN	mt7621	open	lts	core
mtk	ramips	mt7621	gemtek_wvrtm-130acn	Gemtek WVRTM-130ACN	mt7621	open	edge	core
mtk	ramips	mt7621	gemtek_wvrtm-130acn	Gemtek WVRTM-130ACN	mt7621	open	lts	core
mtk	ramips	mt7621	genexis_pulse-ex400	Genexis Pulse EX400	mt7621	open	edge	core
mtk	ramips	mt7621	genexis_pulse-ex400	Genexis Pulse EX400	mt7621	open	lts	core
mtk	ramips	mt7621	glinet_gl-mt1300	GL.iNet GL-MT1300	mt7621	open	edge	core
mtk	ramips	mt7621	glinet_gl-mt1300	GL.iNet GL-MT1300	mt7621	open	lts	core
mtk	ramips	mt7621	gnubee_gb-pc1	GnuBee GB-PC1	mt7621	open	edge	core
mtk	ramips	mt7621	gnubee_gb-pc1	GnuBee GB-PC1	mt7621	open	lts	core
mtk	ramips	mt7621	gnubee_gb-pc2	GnuBee GB-PC2	mt7621	open	edge	core
mtk	ramips	mt7621	gnubee_gb-pc2	GnuBee GB-PC2	mt7621	open	lts	core
mtk	ramips	mt7621	h3c_tx1800-plus	H3C TX1800 Plus	mt7621	open	edge	core
mtk	ramips	mt7621	h3c_tx1800-plus	H3C TX1800 Plus	mt7621	open	lts	core
mtk	ramips	mt7621	h3c_tx1801-plus	H3C TX1801 Plus	mt7621	open	edge	core
mtk	ramips	mt7621	h3c_tx1801-plus	H3C TX1801 Plus	mt7621	open	lts	core
mtk	ramips	mt7621	h3c_tx1806	H3C TX1806	mt7621	open	edge	core
mtk	ramips	mt7621	h3c_tx1806	H3C TX1806	mt7621	open	lts	core
mtk	ramips	mt7621	haier_har-20s2u1	Haier HAR-20S2U1	mt7621	open	edge	core
mtk	ramips	mt7621	haier_har-20s2u1	Haier HAR-20S2U1	mt7621	open	lts	core
mtk	ramips	mt7621	hanyang_hyc-g920	Hanyang CJ-Hello HYC-G920	mt7621	open	edge	core
mtk	ramips	mt7621	hanyang_hyc-g920	Hanyang CJ-Hello HYC-G920	mt7621	open	lts	core
mtk	ramips	mt7621	hilink_hlk-7621a-evb	HiLink HLK-7621A evaluation board	mt7621	open	edge	core
mtk	ramips	mt7621	hilink_hlk-7621a-evb	HiLink HLK-7621A evaluation board	mt7621	open	lts	core
mtk	ramips	mt7621	hiwifi_hc5962	HiWiFi HC5962	mt7621	open	edge	core
mtk	ramips	mt7621	hiwifi_hc5962	HiWiFi HC5962	mt7621	open	lts	core
mtk	ramips	mt7621	huasifei_ws1208v2	Huasifei WS1208V2	mt7621	open	edge	core
mtk	ramips	mt7621	huasifei_ws1208v2	Huasifei WS1208V2	mt7621	open	lts	core
mtk	ramips	mt7621	humax_e10	HUMAX E10	mt7621	open	edge	core
mtk	ramips	mt7621	humax_e10	HUMAX E10	mt7621	open	lts	core
mtk	ramips	mt7621	iodata_wn-ax1167gr	I-O DATA WN-AX1167GR	mt7621	open	edge	core
mtk	ramips	mt7621	iodata_wn-ax1167gr	I-O DATA WN-AX1167GR	mt7621	open	lts	core
mtk	ramips	mt7621	iodata_wn-ax1167gr2	I-O DATA WN-AX1167GR2	mt7621	open	edge	core
mtk	ramips	mt7621	iodata_wn-ax1167gr2	I-O DATA WN-AX1167GR2	mt7621	open	lts	core
mtk	ramips	mt7621	iodata_wn-ax2033gr	I-O DATA WN-AX2033GR	mt7621	open	edge	core
mtk	ramips	mt7621	iodata_wn-ax2033gr	I-O DATA WN-AX2033GR	mt7621	open	lts	core
mtk	ramips	mt7621	iodata_wn-ax2033gr2	I-O DATA WN-AX2033GR2	mt7621	open	edge	core
mtk	ramips	mt7621	iodata_wn-ax2033gr2	I-O DATA WN-AX2033GR2	mt7621	open	lts	core
mtk	ramips	mt7621	iodata_wn-deax1800gr	I-O DATA WN-DEAX1800GR	mt7621	open	edge	core
mtk	ramips	mt7621	iodata_wn-deax1800gr	I-O DATA WN-DEAX1800GR	mt7621	open	lts	core
mtk	ramips	mt7621	iodata_wn-dx1167r	I-O DATA WN-DX1167R	mt7621	open	edge	core
mtk	ramips	mt7621	iodata_wn-dx1167r	I-O DATA WN-DX1167R	mt7621	open	lts	core
mtk	ramips	mt7621	iodata_wn-dx1200gr	I-O DATA WN-DX1200GR	mt7621	open	edge	core
mtk	ramips	mt7621	iodata_wn-dx1200gr	I-O DATA WN-DX1200GR	mt7621	open	lts	core
mtk	ramips	mt7621	iodata_wn-dx2033gr	I-O DATA WN-DX2033GR	mt7621	open	edge	core
mtk	ramips	mt7621	iodata_wn-dx2033gr	I-O DATA WN-DX2033GR	mt7621	open	lts	core
mtk	ramips	mt7621	iodata_wn-gx300gr	I-O DATA WN-GX300GR	mt7621	open	edge	core
mtk	ramips	mt7621	iodata_wn-gx300gr	I-O DATA WN-GX300GR	mt7621	open	lts	core
mtk	ramips	mt7621	iodata_wnpr2600g	I-O DATA WNPR2600G	mt7621	open	edge	core
mtk	ramips	mt7621	iodata_wnpr2600g	I-O DATA WNPR2600G	mt7621	open	lts	core
mtk	ramips	mt7621	iptime_a3002mesh	ipTIME A3002MESH	mt7621	open	edge	core
mtk	ramips	mt7621	iptime_a3002mesh	ipTIME A3002MESH	mt7621	open	lts	core
mtk	ramips	mt7621	iptime_a3004ns-dual	ipTIME A3004NS-dual	mt7621	open	edge	core
mtk	ramips	mt7621	iptime_a3004ns-dual	ipTIME A3004NS-dual	mt7621	open	lts	core
mtk	ramips	mt7621	iptime_a3004t	ipTIME A3004T	mt7621	open	edge	core
mtk	ramips	mt7621	iptime_a3004t	ipTIME A3004T	mt7621	open	lts	core
mtk	ramips	mt7621	iptime_a6004ns-m	ipTIME A6004NS-M	mt7621	open	edge	core
mtk	ramips	mt7621	iptime_a6004ns-m	ipTIME A6004NS-M	mt7621	open	lts	core
